pkid,pbid,layers,variables,constraints,method,ARG,in_constraints_probs,best_solution_probs
2,7,6,21,12,cyclic,58.822303333333274,0.57,0.04
2,8,6,21,12,cyclic,48.664342857142614,6.280000000000001,0
2,9,6,21,12,cyclic,42.817086363636356,2.3699999999999997,0.35000000000000003
2,0,7,21,12,cyclic,51.90974848484844,0.8799999999999997,0
2,1,7,21,12,cyclic,139.81447692307648,0.19000000000000003,0
2,2,7,21,12,cyclic,118.83525238095238,0.12000000000000004,0
2,3,7,21,12,cyclic,22.8366810810811,13.419999999999998,0
2,4,7,21,12,cyclic,63.591452631578825,18.739999999999995,0
2,5,7,21,12,cyclic,61.21788235294099,1.13,0
2,6,7,21,12,cyclic,59.83429696969699,0.8799999999999997,0
2,7,7,21,12,cyclic,67.05528333333321,0.7200000000000001,0
2,8,7,21,12,cyclic,89.7505857142858,0.11,0.01
2,9,7,21,12,cyclic,49.46137727272701,0.86,0
2,0,8,21,12,cyclic,76.2963030303029,0.07,0
2,1,8,21,12,cyclic,159.9372769230763,0.8999999999999998,0
2,2,8,21,12,cyclic,83.4283666666669,0.2,0
2,3,8,21,12,cyclic,54.97755405405382,0.68,0.21
2,4,8,21,12,cyclic,106.72135789473668,1.2799999999999998,0.04
2,5,8,21,12,cyclic,80.08835588235274,0.15000000000000002,0
2,6,8,21,12,cyclic,76.38003333333386,0.25,0.01
2,7,8,21,12,cyclic,87.02623999999975,0.14,0.01
2,8,8,21,12,cyclic,84.23457500000009,0.28999999999999987,0
2,9,8,21,12,cyclic,51.849865909090816,0.3799999999999999,0.01
2,0,9,21,12,cyclic,72.40942121212146,0.14,0
2,1,9,21,12,cyclic,149.19376153846167,3.520000000000001,0.49
2,2,9,21,12,cyclic,140.4132571428583,0.13,0
2,3,9,21,12,cyclic,64.23639459459454,0.62,0.02
2,4,9,21,12,cyclic,130.6225631578943,0.3099999999999999,0.21
2,5,9,21,12,cyclic,57.97008529411769,1.6399999999999995,0.09
2,6,9,21,12,cyclic,65.49464242424267,0.3599999999999999,0
2,7,9,21,12,cyclic,76.40646666666638,0.12000000000000001,0
2,8,9,21,12,cyclic,67.78964642857163,0.7000000000000001,0
2,9,9,21,12,cyclic,41.8134522727272,3.340000000000001,0.4
2,0,10,21,12,cyclic,61.40678181818176,0.43,0.01
2,1,10,21,12,cyclic,164.55276153846035,0.56,0.04
2,2,10,21,12,cyclic,126.47788095238118,0.22999999999999998,0
2,3,10,21,12,cyclic,62.689021621621556,0.14,0
2,4,10,21,12,cyclic,99.47748947368385,0.7100000000000001,0.03
2,5,10,21,12,cyclic,85.11344705882397,0.08000000000000002,0
2,6,10,21,12,cyclic,69.89340000000014,0.21999999999999997,0
2,7,10,21,12,cyclic,73.74126999999982,0.7300000000000001,0
2,8,10,21,12,cyclic,99.74551785714293,0.14,0
2,9,10,21,12,cyclic,52.671913636363456,0.6499999999999999,0
2,0,5,21,12,HEA,143.48132121212183,0,0
2,1,5,21,12,HEA,364.69266153846223,0,0
2,2,5,21,12,HEA,225.4230238095229,0,0
2,3,5,21,12,HEA,127.71479999999981,0,0
2,4,5,21,12,HEA,249.32092631578925,0,0
2,5,5,21,12,HEA,139.39612058823514,0,0
2,6,5,21,12,HEA,143.27020303030264,0,0
2,7,5,21,12,HEA,157.98170333333348,0,0
2,8,5,21,12,HEA,168.2513000000005,0,0
2,9,5,21,12,HEA,107.12047272727332,0,0
2,0,6,21,12,HEA,143.58432121212175,0,0
2,1,6,21,12,HEA,364.9525769230758,0,0
2,2,6,21,12,HEA,225.5825523809521,0,0
2,3,6,21,12,HEA,127.80568378378356,0,0
2,4,6,21,12,HEA,249.49754736842155,0,0
2,5,6,21,12,HEA,139.49472352941152,0,0
2,6,6,21,12,HEA,144.5063121212122,0,0
2,7,6,21,12,HEA,159.33765333333346,0,0
2,8,6,21,12,HEA,171.02438928571428,0.01,0
2,9,6,21,12,HEA,108.88608181818176,0.01,0
2,0,7,21,12,HEA,142.857315151515,0,0
2,1,7,21,12,HEA,363.11003076923157,0,0
2,2,7,21,12,HEA,224.44235238095246,0,0
2,3,7,21,12,HEA,127.15605405405427,0,0
2,4,7,21,12,HEA,251.6816263157907,0,0
2,5,7,21,12,HEA,139.96159705882408,0.01,0
2,6,7,21,12,HEA,144.73020606060612,0,0
2,7,7,21,12,HEA,158.61715999999998,0.01,0
2,8,7,21,12,HEA,170.31440357142858,0,0
2,9,7,21,12,HEA,108.43387500000007,0,0
2,0,8,21,12,HEA,144.83539090909093,0,0
2,1,8,21,12,HEA,368.13447692308006,0,0
2,2,8,21,12,HEA,227.14293333333336,0,0
2,3,8,21,12,HEA,128.36251081081093,0,0
2,4,8,21,12,HEA,251.2155421052633,0,0
2,5,8,21,12,HEA,140.10294411764693,0,0
2,6,8,21,12,HEA,144.13778181818194,0,0
2,7,8,21,12,HEA,158.93376999999924,0,0
2,8,8,21,12,HEA,169.74506785714257,0,0
2,9,8,21,12,HEA,108.18864772727271,0,0
2,0,9,21,12,HEA,144.14858787878742,0,0
2,1,9,21,12,HEA,368.83581538461453,0,0
2,2,9,21,12,HEA,226.48541904761944,0,0
2,3,9,21,12,HEA,129.17434324324276,0,0
2,4,9,21,12,HEA,250.77892105263126,0,0
2,5,9,21,12,HEA,140.2056264705876,0,0
2,6,9,21,12,HEA,144.38927878787857,0,0
2,7,9,21,12,HEA,159.2083833333335,0,0
2,8,9,21,12,HEA,171.01199642857097,0,0
2,9,9,21,12,HEA,108.22457272727314,0.01,0
2,0,10,21,12,HEA,144.65278181818192,0,0
2,1,10,21,12,HEA,367.7267153846154,0,0
2,2,10,21,12,HEA,227.4013380952378,0,0
2,3,10,21,12,HEA,128.7778378378377,0,0
2,4,10,21,12,HEA,251.57547368421058,0,0
2,5,10,21,12,HEA,140.65376176470613,0,0
2,6,10,21,12,HEA,144.6095272727277,0,0
2,7,10,21,12,HEA,159.52621666666695,0,0
2,8,10,21,12,HEA,170.78672142857178,0,0
2,9,10,21,12,HEA,108.52302954545476,0,0
3,0,5,28,15,penalty,114.32111250000008,0.030000000000000002,0
3,1,5,28,15,penalty,118.00869736842161,0,0
3,2,5,28,15,penalty,98.96675384615342,0.01,0
3,3,5,28,15,penalty,143.76079374999998,0,0
3,4,5,28,15,penalty,117.57155555555528,0.04,0.02
3,5,5,28,15,penalty,190.59643999999957,0.02,0
3,6,5,28,15,penalty,240.40767777777864,0.02,0
3,7,5,28,15,penalty,99.38449696969694,0.01,0
3,8,5,28,15,penalty,162.70946666666657,0.08,0.04
3,9,5,28,15,penalty,165.6060807692314,0.03,0
3,0,6,28,15,penalty,133.74709687500004,0,0
3,1,6,28,15,penalty,90.68763684210502,0.01,0
3,2,6,28,15,penalty,90.086435897436,0,0
3,3,6,28,15,penalty,191.29024375000012,0,0
3,4,6,28,15,penalty,132.4364555555551,0.060000000000000005,0.01
3,5,6,28,15,penalty,186.4501249999999,0.02,0.01
3,6,6,28,15,penalty,363.32737777777913,0,0
3,7,6,28,15,penalty,146.7052090909095,0.05,0
3,8,6,28,15,penalty,155.02500416666734,0.01,0
3,9,6,28,15,penalty,156.85025769230748,0.030000000000000002,0
3,0,7,28,15,penalty,155.19556250000073,0,0
3,1,7,28,15,penalty,133.11632631578868,0,0
3,2,7,28,15,penalty,112.90111282051316,0,0
3,3,7,28,15,penalty,171.92156874999958,0,0
3,4,7,28,15,penalty,246.09144814814798,0,0
3,5,7,28,15,penalty,171.0885150000011,0.02,0.01
3,6,7,28,15,penalty,234.46011666666703,0.030000000000000002,0.01
3,7,7,28,15,penalty,162.49149393939408,0,0
3,8,7,28,15,penalty,182.7821958333344,0,0
3,9,7,28,15,penalty,223.8588961538451,0,0
3,0,8,28,15,penalty,128.26835624999975,0.01,0
3,1,8,28,15,penalty,120.39070789473628,0,0
3,2,8,28,15,penalty,86.05883589743618,0.02,0.01
3,3,8,28,15,penalty,125.5538781249999,0.08000000000000002,0
3,4,8,28,15,penalty,174.7776296296293,0,0
3,5,8,28,15,penalty,184.7530600000004,0,0
3,6,8,28,15,penalty,263.14179444444505,0.01,0
3,7,8,28,15,penalty,198.77559090908903,0,0
3,8,8,28,15,penalty,167.25819583333214,0.01,0.01
3,9,8,28,15,penalty,193.64270384615395,0,0
3,0,9,28,15,penalty,146.59745937499972,0,0
3,1,9,28,15,penalty,151.84020526315732,0,0
3,2,9,28,15,penalty,118.78955128205165,0,0
3,3,9,28,15,penalty,135.2674124999997,0.01,0.01
3,4,9,28,15,penalty,147.98994074074028,0.01,0
3,5,9,28,15,penalty,164.45641000000018,0.09000000000000002,0.02
3,6,9,28,15,penalty,298.17405555555507,0.030000000000000002,0
3,7,9,28,15,penalty,148.1257636363631,0,0
3,8,9,28,15,penalty,218.7157875000005,0.01,0.01
3,9,9,28,15,penalty,227.4825846153851,0.01,0
3,0,10,28,15,penalty,106.25665937499971,0.01,0
3,1,10,28,15,penalty,120.04698421052647,0.01,0
3,2,10,28,15,penalty,114.26797179487207,0,0
3,3,10,28,15,penalty,202.82966249999976,0,0
3,4,10,28,15,penalty,197.0074851851852,0,0
3,5,10,28,15,penalty,269.7579249999994,0.01,0
3,6,10,28,15,penalty,348.28315555555605,0,0
3,7,10,28,15,penalty,183.3878484848489,0,0
3,8,10,28,15,penalty,172.87447083333328,0.01,0
3,9,10,28,15,penalty,171.56064615384562,0,0
3,0,5,28,15,cyclic,90.23357187500024,0.08000000000000002,0
3,1,5,28,15,cyclic,59.39458684210521,0.08000000000000002,0
3,2,5,28,15,cyclic,57.5204256410254,3.8900000000000006,0
3,3,5,28,15,cyclic,102.34975312499998,0,0
3,4,5,28,15,cyclic,51.21828888888899,5.209999999999999,0
3,5,5,28,15,cyclic,127.4174699999996,0.01,0
3,6,5,28,15,cyclic,115.90772777777732,1.6699999999999997,0
3,7,5,28,15,cyclic,63.960651515151355,0.31999999999999995,0
3,8,5,28,15,cyclic,47.45393333333345,18.66,0
3,9,5,28,15,cyclic,74.87638846153847,0.2699999999999999,0
3,0,6,28,15,cyclic,46.27265312500001,11.19,0
3,1,6,28,15,cyclic,47.02880263157873,0.22,0
3,2,6,28,15,cyclic,72.85421282051263,0.05,0
3,3,6,28,15,cyclic,71.52869062499965,0.18000000000000005,0
3,4,6,28,15,cyclic,94.45328518518471,2.039999999999998,0
3,5,6,28,15,cyclic,132.59128000000032,0.13,0
3,6,6,28,15,cyclic,146.02536666666606,0.02,0
3,7,6,28,15,cyclic,39.795727272727234,6.020000000000001,0.01
3,8,6,28,15,cyclic,124.27629999999986,0.05,0
3,9,6,28,15,cyclic,72.52833461538474,8.26,0
3,0,7,28,15,cyclic,95.67360624999948,0.02,0
3,1,7,28,15,cyclic,43.82168684210521,7.5600000000000005,0
3,2,7,28,15,cyclic,56.98454358974375,0.3799999999999999,0
3,3,7,28,15,cyclic,85.68708750000008,0.10000000000000002,0
3,4,7,28,15,cyclic,73.00387777777789,3.0499999999999994,0
3,5,7,28,15,cyclic,100.34745499999988,1.9799999999999998,0.08
3,6,7,28,15,cyclic,87.9113722222222,3.990000000000002,0
3,7,7,28,15,cyclic,55.731999999999886,1.5199999999999998,0
3,8,7,28,15,cyclic,125.0390583333338,0.030000000000000002,0
3,9,7,28,15,cyclic,90.83540384615375,0.08000000000000002,0
3,0,8,28,15,cyclic,69.72818125000009,0.17,0
3,1,8,28,15,cyclic,74.99788157894703,0.04,0
3,2,8,28,15,cyclic,64.02831538461542,0.11,0
3,3,8,28,15,cyclic,103.02028749999974,0.02,0
3,4,8,28,15,cyclic,121.10846296296334,0.04,0
3,5,8,28,15,cyclic,137.585715,0.07,0
3,6,8,28,15,cyclic,53.2820833333334,28.71,0
3,7,8,28,15,cyclic,40.55821212121215,14.269999999999994,0.01
3,8,8,28,15,cyclic,43.9005749999998,14.719999999999999,0
3,9,8,28,15,cyclic,108.70609615384579,0.17000000000000004,0
3,0,9,28,15,cyclic,102.0494187500002,0,0
3,1,9,28,15,cyclic,67.54632894736802,0.2,0
3,2,9,28,15,cyclic,30.024582051282213,12.430000000000001,0
3,3,9,28,15,cyclic,101.375003125,0.01,0
3,4,9,28,15,cyclic,80.55420370370385,0.4600000000000002,0
3,5,9,28,15,cyclic,134.657099999999,0.11,0
3,6,9,28,15,cyclic,89.09880000000024,0.26999999999999996,0
3,7,9,28,15,cyclic,68.92583939393927,0.61,0.01
3,8,9,28,15,cyclic,113.52413750000164,0.26999999999999996,0
3,9,9,28,15,cyclic,117.792796153846,0.030000000000000002,0
3,0,10,28,15,cyclic,67.55434062499982,0.19000000000000003,0
3,1,10,28,15,cyclic,58.19193684210506,0.53,0
3,2,10,28,15,cyclic,62.569602564102674,0.66,0
3,3,10,28,15,cyclic,97.30202187500024,0.02,0
3,4,10,28,15,cyclic,95.18476296296296,0.08000000000000002,0
3,5,10,28,15,cyclic,121.90920000000096,0.08000000000000002,0.01
3,6,10,28,15,cyclic,137.3304944444439,0.21999999999999997,0
3,7,10,28,15,cyclic,82.09753636363628,0.13,0
3,8,10,28,15,cyclic,140.0946208333339,0.02,0
3,9,10,28,15,cyclic,81.27678076923068,0.8899999999999998,0
3,0,5,28,15,HEA,221.72117187499973,0,0
3,1,5,28,15,HEA,186.24608947368455,0,0
3,2,5,28,15,HEA,181.6349307692321,0,0
3,3,5,28,15,HEA,221.23316562500034,0,0
3,4,5,28,15,HEA,263.93928148148194,0,0
3,5,5,28,15,HEA,356.7996400000012,0,0
3,6,5,28,15,HEA,396.6321000000009,0,0
3,7,5,28,15,HEA,216.02376060606073,0,0
3,8,5,28,15,HEA,299.4412958333333,0,0
3,9,5,28,15,HEA,276.33020384615395,0,0
3,0,6,28,15,HEA,223.72889999999882,0,0
3,1,6,28,15,HEA,187.9301578947371,0,0
3,2,6,28,15,HEA,184.1136358974353,0,0
3,3,6,28,15,HEA,224.25258125000096,0,0
3,4,6,28,15,HEA,260.7437259259269,0,0
3,5,6,28,15,HEA,352.48251499999935,0,0
3,6,6,28,15,HEA,396.2425777777768,0,0
3,7,6,28,15,HEA,215.81126060606016,0,0
3,8,6,28,15,HEA,298.9845041666668,0,0
3,9,6,28,15,HEA,274.5769576923072,0,0
3,0,7,28,15,HEA,223.8891843749998,0,0
3,1,7,28,15,HEA,188.0648973684205,0,0
3,2,7,28,15,HEA,184.36316666666744,0,0
3,3,7,28,15,HEA,224.55488125000016,0,0
3,4,7,28,15,HEA,264.51082222222277,0,0
3,5,7,28,15,HEA,357.5571900000015,0,0
3,6,7,28,15,HEA,399.00711666666496,0,0
3,7,7,28,15,HEA,217.32263939394028,0,0
3,8,7,28,15,HEA,298.4217291666661,0,0
3,9,7,28,15,HEA,275.383576923077,0,0
3,0,8,28,15,HEA,223.2939499999999,0,0
3,1,8,28,15,HEA,187.56290000000035,0,0
3,2,8,28,15,HEA,182.71542820512784,0,0
3,3,8,28,15,HEA,222.54264062500087,0,0
3,4,8,28,15,HEA,265.61739629629733,0,0
3,5,8,28,15,HEA,359.0563200000002,0,0
3,6,8,28,15,HEA,399.13937222222177,0,0
3,7,8,28,15,HEA,217.39016363636375,0,0
3,8,8,28,15,HEA,298.0534833333332,0,0
3,9,8,28,15,HEA,275.0417576923074,0,0
3,0,9,28,15,HEA,223.89243437499997,0,0
3,1,9,28,15,HEA,188.06926315789403,0,0
3,2,9,28,15,HEA,183.72476923076937,0,0
3,3,9,28,15,HEA,223.77899687499993,0,0
3,4,9,28,15,HEA,265.6885888888883,0,0
3,5,9,28,15,HEA,359.1508049999998,0,0
3,6,9,28,15,HEA,399.3995166666662,0,0
3,7,9,28,15,HEA,217.53390606060566,0,0
3,8,9,28,15,HEA,299.7510791666664,0,0
3,9,9,28,15,HEA,276.61366923076946,0,0
3,0,10,28,15,HEA,223.13067812499924,0,0
3,1,10,28,15,HEA,187.4369394736845,0,0
3,2,10,28,15,HEA,183.67065384615427,0,0
3,3,10,28,15,HEA,223.70454687499952,0,0
3,4,10,28,15,HEA,264.92040370370256,0,0
3,5,10,28,15,HEA,358.1099550000013,0,0
3,6,10,28,15,HEA,397.199166666667,0,0
3,7,10,28,15,HEA,216.34338787878747,0,0
3,8,10,28,15,HEA,298.2486083333335,0,0
3,9,10,28,15,HEA,275.2205346153865,0,0
4,0,5,15,9,penalty,914.3652000000111,0.58,0.25
4,1,5,15,9,penalty,957.6610000000068,0.22999999999999995,0.1
4,2,5,15,9,penalty,949.2068000000116,0.4,0.17
4,0,6,15,9,penalty,794.3564000000036,0.22999999999999998,0.21
4,1,6,15,9,penalty,857.6332000000028,0.8500000000000001,0.8200000000000001
4,2,6,15,9,penalty,722.4919499999993,0,0
4,0,7,15,9,penalty,743.0088000000013,0.060000000000000005,0.05
4,1,7,15,9,penalty,1031.5365500000064,0.51,0.21999999999999997
4,2,7,15,9,penalty,1162.6105500000065,0.01,0
4,0,8,15,9,penalty,1135.6362000000076,0.16000000000000003,0.09000000000000001
4,1,8,15,9,penalty,1145.7549000000088,0.060000000000000005,0.030000000000000002
4,2,8,15,9,penalty,409.3426500000015,9.62,5.679999999999999
4,0,9,15,9,penalty,994.8889000000086,1.7399999999999998,1.4200000000000002
4,1,9,15,9,penalty,1013.2578000000029,0.07,0.07
4,2,9,15,9,penalty,1287.6406500000069,0.29,0.16
4,0,10,15,9,penalty,428.421850000001,9.799999999999999,4.53
4,1,10,15,9,penalty,1159.1819500000001,0.26999999999999996,0.16999999999999998
4,2,10,15,9,penalty,1182.8908999999987,0.44,0.36000000000000004
4,0,5,15,9,cyclic,437.07264999999944,6.619999999999999,0
4,1,5,15,9,cyclic,387.0175499999998,5.029999999999999,0
4,2,5,15,9,cyclic,453.7771500000003,1.2,0
4,0,6,15,9,cyclic,102.42034999999991,61.0,0.7000000000000001
4,1,6,15,9,cyclic,256.0779499999994,27.3,12.9
4,2,6,15,9,cyclic,134.07039999999992,49.45,0.18
4,0,7,15,9,cyclic,25.47555,89.17999999999999,0.06999999999999999
4,1,7,15,9,cyclic,323.62889999999896,16.959999999999994,4.39
4,2,7,15,9,cyclic,276.6404999999987,22.729999999999997,11.509999999999998
4,0,8,15,9,cyclic,812.5535000000019,0.38,0.26
4,1,8,15,9,cyclic,39.790800000000004,84.27,0.11
4,2,8,15,9,cyclic,796.5622500000026,0.9100000000000003,0.4
4,0,9,15,9,cyclic,403.8777999999991,13.259999999999994,1.35
4,1,9,15,9,cyclic,570.8337500000018,3.27,0.91
4,2,9,15,9,cyclic,728.1636000000028,0.9199999999999999,0.16
4,0,10,15,9,cyclic,592.4462500000018,14.320000000000002,0.11
4,1,10,15,9,cyclic,659.0779500000012,1.53,0.9199999999999998
4,2,10,15,9,cyclic,720.0490000000033,3.260000000000001,0.27999999999999997
4,0,5,15,9,HEA,1754.4107500000032,0.04,0.030000000000000002
4,1,5,15,9,HEA,1741.3770999999979,0.04,0.02
4,2,5,15,9,HEA,1758.0245000000032,0.05,0.04
4,0,6,15,9,HEA,1771.5683000000076,0.06999999999999999,0.04
4,1,6,15,9,HEA,1757.0364000000075,0.039999999999999994,0
4,2,6,15,9,HEA,1752.754500000006,0.030000000000000002,0.02
4,0,7,15,9,HEA,1770.2730500000082,0.04,0.030000000000000002
4,1,7,15,9,HEA,1776.1891500000067,0.01,0
4,2,7,15,9,HEA,1775.8263000000063,0.030000000000000002,0.030000000000000002
4,0,8,15,9,HEA,1769.7670500000022,0.060000000000000005,0.05
4,1,8,15,9,HEA,1764.2730500000075,0.05,0.02
4,2,8,15,9,HEA,1760.8734500000112,0.04,0.02
4,0,9,15,9,HEA,1764.9093000000114,0.04,0.030000000000000002
4,1,9,15,9,HEA,1773.7499000000105,0.05,0.030000000000000002
4,2,9,15,9,HEA,1761.633200000006,0.04,0.02
4,0,10,15,9,HEA,1778.4706500000157,0.05,0.05
4,1,10,15,9,HEA,1772.9847500000153,0.030000000000000002,0.02
4,2,10,15,9,HEA,1777.188100000007,0.02,0.01
5,0,5,20,8,penalty,1975.365800000027,0.04,0.030000000000000002
5,1,5,20,8,penalty,1959.557300000004,0.09000000000000002,0.01
5,2,5,20,8,penalty,2010.972100000011,0.05,0.04
5,3,5,20,8,penalty,2011.3518000000095,0.02,0.01
5,4,5,20,8,penalty,2006.903100000017,0.030000000000000002,0.02
5,5,5,20,8,penalty,2002.4426500000186,0.05,0.02
5,0,6,20,8,penalty,1625.2680000000196,0.3799999999999997,0.05
5,1,6,20,8,penalty,1044.2280000000146,1.2499999999999982,0.27999999999999997
5,2,6,20,8,penalty,1841.0540000000094,0.17000000000000007,0.04
5,3,6,20,8,penalty,1785.1395000000048,0.13,0.02
5,4,6,20,8,penalty,1940.0662000000214,0.12000000000000001,0.01
5,5,6,20,8,penalty,1717.7435500000138,0.26,0.10000000000000002
5,0,7,20,8,penalty,949.661600000019,0.01,0
5,1,7,20,8,penalty,1386.7233500000016,0.25999999999999995,0.15000000000000002
5,2,7,20,8,penalty,877.9151000000153,0.15000000000000005,0.030000000000000002
5,3,7,20,8,penalty,1395.0058500000132,0.08000000000000002,0.07
5,4,7,20,8,penalty,1605.586850000011,0.02,0
5,5,7,20,8,penalty,1349.3133000000073,0.31999999999999984,0.1
5,0,8,20,8,penalty,1463.9152000000267,0.04,0.01
5,1,8,20,8,penalty,495.1671499999972,8.700000000000001,3.2799999999999994
5,2,8,20,8,penalty,407.54165000000177,13.91,4.050000000000001
